%       "time"           "x"            "y"           "z"      "uindex"    "i"  "j"  "k"          "head"           "temp"           "pres"    "satn"           "epot"             "vx"             "vy"             "vz"          "bhpr"            "kz" 
%
  0.143500000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.18279248E+02   0.20000000E+02   0.18121942E+00   0.00000000E+00   0.00000000E+00   0.47981612E-06  -0.49556231E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.143500000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18784420E+02   0.20000000E+02   0.18617516E+00   0.00000000E+00   0.00000000E+00   0.25061506E-06  -0.22558035E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.143500000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.19329934E+02   0.20000000E+02   0.19152665E+00   0.00000000E+00   0.00000000E+00   0.11092053E-06  -0.35235494E-16   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.143500000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19860737E+02   0.20000000E+02   0.19673383E+00   0.00000000E+00   0.00000000E+00   0.23091771E-07  -0.22653879E-17   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.147000000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17863764E+02   0.20000000E+02   0.17714352E+00   0.00000000E+00   0.00000000E+00   0.79701670E-06  -0.71628079E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.147000000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.18269279E+02   0.20000000E+02   0.18112163E+00   0.00000000E+00   0.00000000E+00   0.47991418E-06  -0.53653098E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.147000000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18774656E+02   0.20000000E+02   0.18607937E+00   0.00000000E+00   0.00000000E+00   0.25079524E-06  -0.20874678E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.147000000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.19321033E+02   0.20000000E+02   0.19143933E+00   0.00000000E+00   0.00000000E+00   0.11125495E-06  -0.37727421E-16   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.147000000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19855998E+02   0.20000000E+02   0.19668734E+00   0.00000000E+00   0.00000000E+00   0.23514911E-07  -0.23873703E-17   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.150500000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17853976E+02   0.20000000E+02   0.17704750E+00   0.00000000E+00   0.00000000E+00   0.79707362E-06  -0.82221382E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.150500000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.18259541E+02   0.20000000E+02   0.18102610E+00   0.00000000E+00   0.00000000E+00   0.48000760E-06  -0.54374537E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.150500000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18765113E+02   0.20000000E+02   0.18598576E+00   0.00000000E+00   0.00000000E+00   0.25096700E-06  -0.17101936E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.150500000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.19312315E+02   0.20000000E+02   0.19135381E+00   0.00000000E+00   0.00000000E+00   0.11157457E-06  -0.38441890E-16   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.150500000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19851285E+02   0.20000000E+02   0.19664110E+00   0.00000000E+00   0.00000000E+00   0.23926161E-07  -0.28055958E-17   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.154000000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17844411E+02   0.20000000E+02   0.17695367E+00   0.00000000E+00   0.00000000E+00   0.79712792E-06  -0.79049839E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.154000000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.18250023E+02   0.20000000E+02   0.18093273E+00   0.00000000E+00   0.00000000E+00   0.48009672E-06  -0.51786767E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.154000000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18755782E+02   0.20000000E+02   0.18589422E+00   0.00000000E+00   0.00000000E+00   0.25113093E-06  -0.16014550E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.154000000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.19303770E+02   0.20000000E+02   0.19126999E+00   0.00000000E+00   0.00000000E+00   0.11188036E-06  -0.42554440E-16   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.154000000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19846599E+02   0.20000000E+02   0.19659513E+00   0.00000000E+00   0.00000000E+00   0.24325934E-07  -0.32412473E-17   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.157500000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17835058E+02   0.20000000E+02   0.17686192E+00   0.00000000E+00   0.00000000E+00   0.79717976E-06  -0.38729420E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.157500000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.18240716E+02   0.20000000E+02   0.18084142E+00   0.00000000E+00   0.00000000E+00   0.48018182E-06  -0.40398836E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.157500000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18746652E+02   0.20000000E+02   0.18580466E+00   0.00000000E+00   0.00000000E+00   0.25128756E-06  -0.17898307E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.157500000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.19295394E+02   0.20000000E+02   0.19118782E+00   0.00000000E+00   0.00000000E+00   0.11217320E-06  -0.38738133E-16   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.157500000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19841941E+02   0.20000000E+02   0.19654944E+00   0.00000000E+00   0.00000000E+00   0.24714629E-07  -0.38685855E-17   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.161000000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17825909E+02   0.20000000E+02   0.17677216E+00   0.00000000E+00   0.00000000E+00   0.79722932E-06  -0.45403601E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.161000000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.18231610E+02   0.20000000E+02   0.18075209E+00   0.00000000E+00   0.00000000E+00   0.48026318E-06  -0.41235287E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.161000000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18737716E+02   0.20000000E+02   0.18571699E+00   0.00000000E+00   0.00000000E+00   0.25143737E-06  -0.18205006E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.161000000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.19287179E+02   0.20000000E+02   0.19110723E+00   0.00000000E+00   0.00000000E+00   0.11245391E-06  -0.44575863E-16   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.161000000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19837312E+02   0.20000000E+02   0.19650403E+00   0.00000000E+00   0.00000000E+00   0.25092635E-07  -0.36071945E-17   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.164500000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17816954E+02   0.20000000E+02   0.17668431E+00   0.00000000E+00   0.00000000E+00   0.79727673E-06  -0.48433993E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.164500000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.18222696E+02   0.20000000E+02   0.18066465E+00   0.00000000E+00   0.00000000E+00   0.48034103E-06  -0.33527741E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.164500000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18728965E+02   0.20000000E+02   0.18563115E+00   0.00000000E+00   0.00000000E+00   0.25158081E-06  -0.15061344E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.164500000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.19279119E+02   0.20000000E+02   0.19102816E+00   0.00000000E+00   0.00000000E+00   0.11272323E-06  -0.41020947E-16   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.164500000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19832713E+02   0.20000000E+02   0.19645891E+00   0.00000000E+00   0.00000000E+00   0.25460330E-07  -0.45482018E-17   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.168000000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17808185E+02   0.20000000E+02   0.17659829E+00   0.00000000E+00   0.00000000E+00   0.79732215E-06  -0.26370858E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.168000000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.18213967E+02   0.20000000E+02   0.18057901E+00   0.00000000E+00   0.00000000E+00   0.48041561E-06  -0.24997684E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.168000000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18720392E+02   0.20000000E+02   0.18554704E+00   0.00000000E+00   0.00000000E+00   0.25171826E-06  -0.12287115E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.168000000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.19271209E+02   0.20000000E+02   0.19095056E+00   0.00000000E+00   0.00000000E+00   0.11298184E-06  -0.33545167E-16   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.168000000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19828144E+02   0.20000000E+02   0.19641410E+00   0.00000000E+00   0.00000000E+00   0.25818077E-07  -0.50709836E-17   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.171500000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17799594E+02   0.20000000E+02   0.17651402E+00   0.00000000E+00   0.00000000E+00   0.79736569E-06  -0.43094647E-16   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.171500000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.18205414E+02   0.20000000E+02   0.18049511E+00   0.00000000E+00   0.00000000E+00   0.48048712E-06  -0.12353334E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.171500000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18711989E+02   0.20000000E+02   0.18546461E+00   0.00000000E+00   0.00000000E+00   0.25185011E-06  -0.97010879E-16   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.171500000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.19263442E+02   0.20000000E+02   0.19087437E+00   0.00000000E+00   0.00000000E+00   0.11323037E-06  -0.33022385E-16   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.171500000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19823607E+02   0.20000000E+02   0.19636958E+00   0.00000000E+00   0.00000000E+00   0.26166231E-07  -0.59248606E-17   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.175000000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17791175E+02   0.20000000E+02   0.17643143E+00   0.00000000E+00   0.00000000E+00   0.79740747E-06  -0.15599809E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.175000000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.18197031E+02   0.20000000E+02   0.18041288E+00   0.00000000E+00   0.00000000E+00   0.48055574E-06  -0.12142479E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.175000000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18703750E+02   0.20000000E+02   0.18538379E+00   0.00000000E+00   0.00000000E+00   0.25197670E-06  -0.81780502E-16   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.175000000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.19255815E+02   0.20000000E+02   0.19079954E+00   0.00000000E+00   0.00000000E+00   0.11346941E-06  -0.31593448E-16   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.175000000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19819100E+02   0.20000000E+02   0.19632537E+00   0.00000000E+00   0.00000000E+00   0.26505132E-07  -0.69355721E-17   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.178500000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17782920E+02   0.20000000E+02   0.17635045E+00   0.00000000E+00   0.00000000E+00   0.79744759E-06  -0.12248778E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.178500000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.18188811E+02   0.20000000E+02   0.18033224E+00   0.00000000E+00   0.00000000E+00   0.48062165E-06  -0.99537658E-16   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.178500000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18695668E+02   0.20000000E+02   0.18530450E+00   0.00000000E+00   0.00000000E+00   0.25209833E-06  -0.64249885E-16   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.178500000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.19248321E+02   0.20000000E+02   0.19072603E+00   0.00000000E+00   0.00000000E+00   0.11369949E-06  -0.24326781E-16   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.178500000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19814626E+02   0.20000000E+02   0.19628148E+00   0.00000000E+00   0.00000000E+00   0.26835107E-07  -0.76326145E-17   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.182000000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17774823E+02   0.20000000E+02   0.17627102E+00   0.00000000E+00   0.00000000E+00   0.79748616E-06  -0.77685379E-16   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.182000000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.18180748E+02   0.20000000E+02   0.18025314E+00   0.00000000E+00   0.00000000E+00   0.48068501E-06  -0.56181619E-16   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.182000000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18687738E+02   0.20000000E+02   0.18522671E+00   0.00000000E+00   0.00000000E+00   0.25221529E-06  -0.41752841E-16   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.182000000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.19240957E+02   0.20000000E+02   0.19065378E+00   0.00000000E+00   0.00000000E+00   0.11392110E-06  -0.28317348E-16   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.182000000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19810183E+02   0.20000000E+02   0.19623789E+00   0.00000000E+00   0.00000000E+00   0.27156474E-07  -0.92358121E-17   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.185500000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17766879E+02   0.20000000E+02   0.17619308E+00   0.00000000E+00   0.00000000E+00   0.79752326E-06  -0.12844749E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.185500000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.18172836E+02   0.20000000E+02   0.18017552E+00   0.00000000E+00   0.00000000E+00   0.48074596E-06  -0.10182047E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.185500000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18679953E+02   0.20000000E+02   0.18515034E+00   0.00000000E+00   0.00000000E+00   0.25232785E-06  -0.63308878E-16   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.185500000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.19233717E+02   0.20000000E+02   0.19058276E+00   0.00000000E+00   0.00000000E+00   0.11413472E-06  -0.33789132E-16   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.185500000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19805772E+02   0.20000000E+02   0.19619463E+00   0.00000000E+00   0.00000000E+00   0.27469538E-07  -0.10455636E-16   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.189000000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17759081E+02   0.20000000E+02   0.17611658E+00   0.00000000E+00   0.00000000E+00   0.79755897E-06   0.11414070E-16   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.189000000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.18165069E+02   0.20000000E+02   0.18009933E+00   0.00000000E+00   0.00000000E+00   0.48080464E-06  -0.91277706E-16   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.189000000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18672309E+02   0.20000000E+02   0.18507535E+00   0.00000000E+00   0.00000000E+00   0.25243625E-06  -0.80090175E-16   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.189000000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.19226598E+02   0.20000000E+02   0.19051293E+00   0.00000000E+00   0.00000000E+00   0.11434075E-06  -0.35880259E-16   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.189000000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19801394E+02   0.20000000E+02   0.19615167E+00   0.00000000E+00   0.00000000E+00   0.27774593E-07  -0.12721024E-16   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.192500000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17751424E+02   0.20000000E+02   0.17604147E+00   0.00000000E+00   0.00000000E+00   0.79759338E-06  -0.13135764E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.192500000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.18157442E+02   0.20000000E+02   0.18002451E+00   0.00000000E+00   0.00000000E+00   0.48086118E-06  -0.22693959E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.192500000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18664801E+02   0.20000000E+02   0.18500169E+00   0.00000000E+00   0.00000000E+00   0.25254073E-06  -0.13135764E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.192500000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.19219596E+02   0.20000000E+02   0.19044424E+00   0.00000000E+00   0.00000000E+00   0.11453961E-06  -0.45725983E-16   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.192500000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19797048E+02   0.20000000E+02   0.19610904E+00   0.00000000E+00   0.00000000E+00   0.28071919E-07  -0.15509194E-16   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.196000000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17743903E+02   0.20000000E+02   0.17596769E+00   0.00000000E+00   0.00000000E+00   0.79762655E-06  -0.15176356E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.196000000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.18149950E+02   0.20000000E+02   0.17995101E+00   0.00000000E+00   0.00000000E+00   0.48091568E-06  -0.21498531E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.196000000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18657423E+02   0.20000000E+02   0.18492932E+00   0.00000000E+00   0.00000000E+00   0.25264148E-06  -0.13651576E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.196000000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.19212707E+02   0.20000000E+02   0.19037666E+00   0.00000000E+00   0.00000000E+00   0.11473167E-06  -0.51459157E-16   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.196000000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19792734E+02   0.20000000E+02   0.19606672E+00   0.00000000E+00   0.00000000E+00   0.28361789E-07  -0.17913990E-16   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.199500000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17736513E+02   0.20000000E+02   0.17589519E+00   0.00000000E+00   0.00000000E+00   0.79765854E-06  -0.19884878E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.199500000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.18142588E+02   0.20000000E+02   0.17987879E+00   0.00000000E+00   0.00000000E+00   0.48096827E-06  -0.24992456E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.199500000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18650171E+02   0.20000000E+02   0.18485818E+00   0.00000000E+00   0.00000000E+00   0.25273872E-06  -0.14965501E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.199500000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.19205928E+02   0.20000000E+02   0.19031015E+00   0.00000000E+00   0.00000000E+00   0.11491726E-06  -0.55623985E-16   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.199500000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19788452E+02   0.20000000E+02   0.19602472E+00   0.00000000E+00   0.00000000E+00   0.28644464E-07  -0.21015829E-16   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.203000000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17729250E+02   0.20000000E+02   0.17582394E+00   0.00000000E+00   0.00000000E+00   0.79768943E-06  -0.17654342E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.203000000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.18135352E+02   0.20000000E+02   0.17980781E+00   0.00000000E+00   0.00000000E+00   0.48101903E-06  -0.28885438E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.203000000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18643041E+02   0.20000000E+02   0.18478824E+00   0.00000000E+00   0.00000000E+00   0.25283262E-06  -0.17548043E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.203000000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.19199254E+02   0.20000000E+02   0.19024468E+00   0.00000000E+00   0.00000000E+00   0.11509670E-06  -0.60642691E-16   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.203000000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19784203E+02   0.20000000E+02   0.19598303E+00   0.00000000E+00   0.00000000E+00   0.28920194E-07  -0.24657876E-16   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.206500000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17722109E+02   0.20000000E+02   0.17575389E+00   0.00000000E+00   0.00000000E+00   0.79771926E-06  -0.29495350E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.206500000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.18128238E+02   0.20000000E+02   0.17973801E+00   0.00000000E+00   0.00000000E+00   0.48106807E-06  -0.33349995E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.206500000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18636029E+02   0.20000000E+02   0.18471945E+00   0.00000000E+00   0.00000000E+00   0.25292334E-06  -0.17591608E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.206500000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.19192683E+02   0.20000000E+02   0.19018022E+00   0.00000000E+00   0.00000000E+00   0.11527031E-06  -0.65574266E-16   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.206500000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19779986E+02   0.20000000E+02   0.19594166E+00   0.00000000E+00   0.00000000E+00   0.29189219E-07  -0.28857556E-16   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.210000000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17715087E+02   0.20000000E+02   0.17568500E+00   0.00000000E+00   0.00000000E+00   0.79774810E-06  -0.33562593E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.210000000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.18121240E+02   0.20000000E+02   0.17966937E+00   0.00000000E+00   0.00000000E+00   0.48111547E-06  -0.34839923E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.210000000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18629131E+02   0.20000000E+02   0.18465178E+00   0.00000000E+00   0.00000000E+00   0.25301106E-06  -0.19557268E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.210000000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.19186212E+02   0.20000000E+02   0.19011674E+00   0.00000000E+00   0.00000000E+00   0.11543835E-06  -0.75576825E-16   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.210000000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19775801E+02   0.20000000E+02   0.19590061E+00   0.00000000E+00   0.00000000E+00   0.29451771E-07  -0.33597445E-16   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.213500000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17708178E+02   0.20000000E+02   0.17561723E+00   0.00000000E+00   0.00000000E+00   0.79777598E-06  -0.62111708E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.213500000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.18114356E+02   0.20000000E+02   0.17960184E+00   0.00000000E+00   0.00000000E+00   0.48116131E-06  -0.44654280E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.213500000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18622344E+02   0.20000000E+02   0.18458519E+00   0.00000000E+00   0.00000000E+00   0.25309591E-06  -0.18586636E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.213500000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.19179837E+02   0.20000000E+02   0.19005420E+00   0.00000000E+00   0.00000000E+00   0.11560110E-06  -0.83906482E-16   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.213500000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19771648E+02   0.20000000E+02   0.19585987E+00   0.00000000E+00   0.00000000E+00   0.29708072E-07  -0.39208636E-16   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
